symbol,sector_code,sector_name,source,updated_at
002992,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
002993,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
002995,l72,L72商务服务业,证监会行业分类,2026-07-28
002996,c42,C42废弃资源综合利用业,证监会行业分类,2026-07-28
002997,c35,C35专用设备制造业,证监会行业分类,2026-07-28
002998,c28,C28化学纤维制造业,证监会行业分类,2026-07-28
002999,f52,F52零售业,证监会行业分类,2026-07-28
003000,c13,C13农副食品加工业,证监会行业分类,2026-07-28
003001,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
003002,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
003003,c23,C23印刷和记录媒介复制业,证监会行业分类,2026-07-28
003004,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
003005,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
003006,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
003007,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
003008,m74,M74专业技术服务业,证监会行业分类,2026-07-28
003009,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
003010,i64,I64互联网和相关服务,证监会行业分类,2026-07-28
003011,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
003012,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
003013,m74,M74专业技术服务业,证监会行业分类,2026-07-28
003015,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
003016,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
003017,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
003018,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
003019,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
003020,c27,C27医药制造业,证监会行业分类,2026-07-28
003021,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
003022,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
003023,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
003025,c34,C34通用设备制造业,证监会行业分类,2026-07-28
003026,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
003027,n77,N77生态保护和环境治理业,证监会行业分类,2026-07-28
003028,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
003029,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
003030,c13,C13农副食品加工业,证监会行业分类,2026-07-28
003031,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
003032,p83,P83教育,证监会行业分类,2026-07-28
003033,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
003035,m75,M75科技推广和应用服务业,证监会行业分类,2026-07-28
003036,c35,C35专用设备制造业,证监会行业分类,2026-07-28
003037,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
003038,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
003039,d46,D46水的生产和供应业,证监会行业分类,2026-07-28
003040,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
003041,c17,C17纺织业,证监会行业分类,2026-07-28
003042,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
003043,c33,C33金属制品业,证监会行业分类,2026-07-28
003816,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
300001,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300002,i64,I64互联网和相关服务,证监会行业分类,2026-07-28
300003,c35,C35专用设备制造业,证监会行业分类,2026-07-28
300004,c34,C34通用设备制造业,证监会行业分类,2026-07-28
300005,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
300006,c27,C27医药制造业,证监会行业分类,2026-07-28
300007,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300008,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
300009,c27,C27医药制造业,证监会行业分类,2026-07-28
300010,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300011,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
300012,m74,M74专业技术服务业,证监会行业分类,2026-07-28
300013,g59,G59装卸搬运和仓储业,证监会行业分类,2026-07-28
300014,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300015,q84,Q84卫生,证监会行业分类,2026-07-28
300016,c27,C27医药制造业,证监会行业分类,2026-07-28
300017,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300018,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300019,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
300020,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300021,n76,N76水利管理业,证监会行业分类,2026-07-28
300022,f51,F51批发业,证监会行业分类,2026-07-28
300024,c34,C34通用设备制造业,证监会行业分类,2026-07-28
300025,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300026,c27,C27医药制造业,证监会行业分类,2026-07-28
300027,r87,R87广播、电视、电影和录音制作业,证监会行业分类,2026-07-28
300030,c35,C35专用设备制造业,证监会行业分类,2026-07-28
300031,i64,I64互联网和相关服务,证监会行业分类,2026-07-28
300032,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300033,j69,J69其他金融业,证监会行业分类,2026-07-28
300034,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
300035,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300036,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300037,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300039,c27,C27医药制造业,证监会行业分类,2026-07-28
300040,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
300041,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
300042,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300043,i64,I64互联网和相关服务,证监会行业分类,2026-07-28
300044,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300045,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300046,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300047,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300048,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300049,c35,C35专用设备制造业,证监会行业分类,2026-07-28
300050,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300051,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300052,i64,I64互联网和相关服务,证监会行业分类,2026-07-28
300053,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300054,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300055,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
300056,c35,C35专用设备制造业,证监会行业分类,2026-07-28
300057,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
300058,l72,L72商务服务业,证监会行业分类,2026-07-28
300059,j67,J67资本市场服务,证监会行业分类,2026-07-28
300061,l72,L72商务服务业,证监会行业分类,2026-07-28
300062,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300063,l72,L72商务服务业,证监会行业分类,2026-07-28
300065,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300066,c40,C40仪器仪表制造业,证监会行业分类,2026-07-28
300067,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
300068,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300069,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300070,n77,N77生态保护和环境治理业,证监会行业分类,2026-07-28
300071,l72,L72商务服务业,证监会行业分类,2026-07-28
300072,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
300073,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300074,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300075,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300076,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300077,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300078,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300079,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300080,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300081,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300082,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
300083,c34,C34通用设备制造业,证监会行业分类,2026-07-28
300084,b11,B11开采专业及辅助性活动,证监会行业分类,2026-07-28
300085,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300086,c27,C27医药制造业,证监会行业分类,2026-07-28
300087,a05,A05农、林、牧、渔专业及辅助性活动,证监会行业分类,2026-07-28
300088,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300091,c34,C34通用设备制造业,证监会行业分类,2026-07-28
300092,c35,C35专用设备制造业,证监会行业分类,2026-07-28
300093,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300094,c13,C13农副食品加工业,证监会行业分类,2026-07-28
300095,c34,C34通用设备制造业,证监会行业分类,2026-07-28
300096,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300097,c35,C35专用设备制造业,证监会行业分类,2026-07-28
300098,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300099,c35,C35专用设备制造业,证监会行业分类,2026-07-28
300100,c36,C36汽车制造业,证监会行业分类,2026-07-28
300101,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
300102,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300103,c42,C42废弃资源综合利用业,证监会行业分类,2026-07-28
300105,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300106,c14,C14食品制造业,证监会行业分类,2026-07-28
300107,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
300109,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
300110,c27,C27医药制造业,证监会行业分类,2026-07-28
300111,c27,C27医药制造业,证监会行业分类,2026-07-28
300112,c40,C40仪器仪表制造业,证监会行业分类,2026-07-28
300113,i64,I64互联网和相关服务,证监会行业分类,2026-07-28
300115,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300118,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300119,c27,C27医药制造业,证监会行业分类,2026-07-28
300120,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300121,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
300122,c27,C27医药制造业,证监会行业分类,2026-07-28
300123,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300124,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300125,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300126,c34,C34通用设备制造业,证监会行业分类,2026-07-28
300127,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300128,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300129,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300130,c35,C35专用设备制造业,证监会行业分类,2026-07-28
300131,f51,F51批发业,证监会行业分类,2026-07-28
300132,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
300133,r87,R87广播、电视、电影和录音制作业,证监会行业分类,2026-07-28
300134,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300135,c25,C25石油、煤炭及其他燃料加工业,证监会行业分类,2026-07-28
300136,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
300137,c40,C40仪器仪表制造业,证监会行业分类,2026-07-28
300138,c13,C13农副食品加工业,证监会行业分类,2026-07-28
300139,b09,B09有色金属矿采选业,证监会行业分类,2026-07-28
300140,n77,N77生态保护和环境治理业,证监会行业分类,2026-07-28
300141,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
300142,c27,C27医药制造业,证监会行业分类,2026-07-28
